,,acc_std,acceleration,bearing,bearing_std,distance,distance_std,parsed_date,parsed_time,speed,speed_std,t_user_id,timediff,transportation_mode
1966,0,,,162.061709258,97.8735416034,63225.3326582,45.2573672574,2008-05-15,2008-05-15 10:17:48-03:00,inf,,115.0,49331.0,car
1967,0,0.521248193682,0.00669307741874,201.338497094,71.3315793372,12353.1583811,14.7861097831,2008-05-16,2008-05-16 00:00:01-03:00,7.89127429982,4.88908404207,115.0,1862.0,car
1968,0,0.521572598793,0.014742544001,241.85746329,72.7212148628,40027.3822257,32.3964982151,2008-05-20,2008-05-20 22:58:50-03:00,10.1571164444,6.30087000886,115.0,3668.0,car
1969,0,2.1563342571,-0.0169384919995,193.526497363,91.105409525,74423.9163289,82.0684748046,2008-05-21,2008-05-21 00:00:00-03:00,11.5424791016,8.04614166948,115.0,86398.0,car
1970,0,0.590929535823,0.021826038772,272.529951458,74.6684990829,60164.0621565,738.908563513,2008-05-22,2008-05-22 23:40:46-03:00,6.59581122813,6.57367186745,115.0,87552.0,car
1971,0,0.488879480758,0.00397537381437,227.40442615,67.9695795284,17436.8189905,24.9475196104,2008-05-23,2008-05-23 00:00:00-03:00,7.82724458097,5.5040347123,115.0,2149.0,car
1972,0,0.46532598988,0.00689964980745,292.143621289,41.2586361374,26288.9823108,26.8355647214,2008-05-25,2008-05-25 23:15:25-03:00,8.86582493577,5.70197145867,115.0,2674.0,car
1973,0,0.554774419866,0.0136906805876,216.290678395,66.8214390951,19080.7721565,252.914707903,2008-05-26,2008-05-26 00:25:15-03:00,8.29685859474,4.52790905273,115.0,86843.0,car
1974,0,0.48974787712,0.00416065851248,240.62118359,89.247147436,32843.8470566,25.5510514329,2008-05-27,2008-05-27 22:50:31-03:00,9.4362278947,5.69131303538,115.0,3377.0,car
1975,0,0.527611000348,0.0132406044807,177.909867074,108.714873207,65265.4389982,41.4503068504,2008-05-28,2008-05-28 09:10:33-03:00,9.08187192655,5.53575382279,115.0,53365.0,car
1976,0,0.638284601276,0.0126988265029,201.078155047,98.313323312,83521.0147522,38.1577176664,2008-05-29,2008-05-29 00:00:00-03:00,10.5045258371,6.33951635693,115.0,86360.0,car
1977,0,0.539762606775,0.0121379881788,118.019336595,76.943222056,39573.4604787,23.6972638826,2008-05-30,2008-05-30 00:00:14-03:00,7.21197340145,5.21432671832,115.0,37348.0,car
1978,0,0.459050615203,0.00361027079225,252.052243105,66.385796489,35751.6621469,36.9198946355,2008-06-01,2008-06-01 23:03:27-03:00,11.216000148,6.37347325205,115.0,3392.0,car
1979,0,0.873242178687,0.0179713517966,234.466290163,87.2159391536,70994.7490824,134.149356327,2008-06-02,2008-06-02 00:00:01-03:00,10.7216011282,6.62461643582,115.0,86359.0,car
1980,0,0.737633285499,0.0184177224177,219.089213739,88.7805717481,73538.0023485,456.077158928,2008-06-03,2008-06-03 23:47:03-03:00,11.3317692435,6.96600902467,115.0,87150.0,car
1981,0,0.61948888479,0.00594901632615,174.563628149,104.766655068,71099.4843249,49.5055078238,2008-06-04,2008-06-04 00:00:07-03:00,10.9185072559,5.96361632911,115.0,84864.0,car
1982,0,0.596568770824,0.0145094142851,170.928626201,106.642350557,94319.3392745,455.56876208,2008-06-05,2008-06-05 22:52:20-03:00,9.32706435849,5.90004814882,115.0,89510.0,car
1983,0,0.723650727976,0.00768507225355,109.450582932,58.0769577333,60731.0728347,516.911995488,2008-06-06,2008-06-06 11:23:10-03:00,7.00413279393,5.19243040773,115.0,86872.0,car
1984,0,0.506205303485,0.0118091452249,247.08346474,71.9219004606,39032.0439107,37.3400882475,2008-06-09,2008-06-09 22:52:32-03:00,10.9861709035,6.69145892377,115.0,3306.0,car
1985,0,0.566978015941,0.00821134780114,221.541360497,87.7673325111,60741.995917,37.4363014677,2008-06-10,2008-06-10 13:58:39-03:00,13.0508051963,6.01083712582,115.0,36075.0,car
1986,0,0.42960986484,0.00841152388121,180.639341552,108.719556734,94236.0481042,590.585779276,2008-06-11,2008-06-11 11:04:10-03:00,10.3873097873,6.68372800244,115.0,132948.0,car
1987,0,0.520712919183,0.013608870004,212.608719612,91.2247200794,16438.2996823,14.5411512538,2008-06-12,2008-06-12 00:00:00-03:00,6.9806312905,4.85800912587,115.0,21149.0,car
1988,0,0.4549026565,0.0116868632167,249.576547538,63.3225494551,39249.3129462,33.555520195,2008-06-15,2008-06-15 22:57:07-03:00,9.49188443547,6.45690002151,115.0,3772.0,car
1989,0,0.479529860663,-0.0313084065571,132.101003895,78.8626532316,795.166039072,5.14556297975,2008-06-16,2008-06-16 00:00:01-03:00,4.96426115478,2.58257774032,115.0,165.0,car
1990,0,0.678604432066,0.0156264845067,233.086749504,80.5768526117,42145.3807728,48.882333528,2008-06-17,2008-06-17 11:20:27-03:00,10.3953534674,6.87434079054,115.0,45572.0,car
1991,0,0.615115649338,0.0152561346293,179.079916865,105.577918455,71490.8966163,347.849488027,2008-06-18,2008-06-18 10:31:05-03:00,8.38129731627,5.7935133964,115.0,133897.0,car
1992,0,0.53123157838,0.0121180879716,153.314701377,98.876207549,99942.2552901,455.972236734,2008-06-19,2008-06-19 11:01:09-03:00,9.65474811313,6.18406135989,115.0,132473.0,car
1993,0,0.4994780926,0.00560347090099,128.906162343,81.7249898377,37314.7897295,27.6601518108,2008-06-20,2008-06-20 10:05:15-03:00,8.28272243723,6.07814950088,115.0,4138.0,car
1994,0,0.413852024364,0.00388510274294,240.084931453,73.9064040053,40030.2392497,36.3954177823,2008-06-22,2008-06-22 22:56:44-03:00,11.8398340492,6.4756663381,115.0,3099.0,car
1995,0,0.538094900818,0.0181689500384,153.053106624,101.706400969,36288.4008708,40.3961458409,2008-06-23,2008-06-23 10:31:03-03:00,12.1709454329,6.86764214949,115.0,13754.0,car
1996,0,0.642097936588,0.0127558067564,187.809793088,99.4883442514,179382.739185,758.305427813,2008-06-24,2008-06-24 10:20:08-03:00,11.27375093,6.47420100756,115.0,135131.0,car
1997,0,0.453284143826,0.000125278447741,107.026608782,63.8310369611,36479.0015066,32.6924100533,2008-06-25,2008-06-25 10:09:35-03:00,9.0815794386,6.37186327979,115.0,3493.0,car
1998,0,0.433224905242,0.00315765860176,177.792196235,102.070111811,103192.16425,26.2998167745,2008-06-26,2008-06-26 01:43:31-03:00,9.22232504901,5.63835004806,115.0,78658.0,car
1999,0,0.532358442781,0.0176912677696,124.324988307,92.9643902063,2634.45443183,6.98056297813,2008-06-27,2008-06-27 12:38:07-03:00,5.26714829621,3.53039111164,115.0,828.0,car
2000,0,0.378940667848,-3.38605120768e-05,170.567235994,102.080342701,70188.6769389,37.411108683,2008-06-28,2008-06-28 11:19:27-03:00,13.7631628953,6.01942874606,115.0,9062.0,car
2001,0,0.45414306328,0.00767967540085,279.466354083,60.4390837039,23226.0408686,26.6866097967,2008-06-29,2008-06-29 23:15:58-03:00,7.59603732457,5.52003541231,115.0,2641.0,car
2002,0,0.433795986748,0.0163449719054,187.685840948,83.5049617213,59275.8924443,138.251021183,2008-06-30,2008-06-30 00:16:11-03:00,8.17597750268,5.85981781813,115.0,134495.0,car
2003,0,0.710894428297,0.00898838796667,247.637184143,84.4740302363,87250.7247022,573.882919706,2008-07-01,2008-07-01 03:07:33-03:00,12.049428997,5.74894342404,115.0,74149.0,car
2004,0,0.480841916422,0.00470786390926,221.284764995,98.987444769,42481.4770895,47.5478144107,2008-07-02,2008-07-02 12:37:02-03:00,10.7650766203,6.13959741926,115.0,40208.0,car
2005,0,1.60762895407,0.0429573493711,166.764457686,106.585468237,66225.5741869,242.751290731,2008-07-04,2008-07-04 14:29:18-03:00,10.4885310542,6.46948098194,115.0,87172.0,car
2006,0,0.498106459636,0.0158380939447,233.259634163,114.357970157,25507.3734618,19.8645936796,2008-07-06,2008-07-06 23:04:01-03:00,7.64770551255,4.93502267912,115.0,3357.0,car
2007,0,0.571432934331,0.0152036239726,203.622717376,106.202547012,74372.9897537,47.0572937992,2008-07-07,2008-07-07 00:00:00-03:00,10.4060267298,6.23169207261,115.0,85651.0,car
2008,0,0.464778784123,-0.00706781263774,276.778811708,115.185439523,12871.0473233,85.4733275709,2008-07-22,2008-07-22 15:39:05-03:00,13.0390796459,7.52525517371,115.0,930.0,subway
2009,0,0.080055841035,0.00542082729479,108.266652206,90.8526117776,364.114524121,2.54072422924,2008-07-22,2008-07-22 15:54:40-03:00,1.12322644481,0.502390682023,115.0,315.0,walk
2010,0,0.121881428971,0.0046804221393,183.839334189,112.271717669,25801.5390106,548.618491346,2008-07-23,2008-07-23 05:14:23-03:00,0.948218580122,0.648751948769,115.0,87802.0,walk
2011,0,0.109801858465,0.0184194594269,297.414143235,114.201544417,913.413546377,42.1136703573,2007-06-21,2007-06-21 12:23:37-03:00,3.09885861577,0.814481200257,117.0,297.0,walk
2012,0,0.39913099393,0.0495642359489,258.838753093,146.58723831,1001.48742012,13.1431597424,2007-06-22,2007-06-22 14:59:12-03:00,2.89453482754,1.74207952552,117.0,447.0,walk
2013,0,0.0389508905706,0.0051709559744,167.767747812,37.2820256626,1088.40163732,11.5638856716,2007-06-25,2007-06-25 01:27:39-03:00,2.9031193658,1.09216697465,117.0,469.0,walk
2014,0,0.0203597253796,0.00304970061493,246.056670283,148.717517551,1055.46991705,7.6877909345,2007-06-27,2007-06-27 11:15:44-03:00,1.17424396722,0.273832575071,117.0,959.0,walk
2015,0,0.618146560054,0.120142336804,269.841274533,135.574401289,1005.3439016,9.07053583607,2007-06-29,2007-06-29 15:29:58-03:00,1.62882101959,1.76426460839,117.0,818.0,walk
2016,0,0.0822357392665,0.0050045876013,226.526009289,108.05309709,1907.60051519,14.9337763253,2007-07-04,2007-07-04 02:27:58-03:00,2.95536086829,1.17796538971,117.0,33988.0,walk
2017,0,0.128188438674,0.0244573681028,143.877197647,47.3610611533,1692.94729935,8.03194456084,2008-05-10,2008-05-10 07:11:34-03:00,1.2822534731,0.726913427475,125.0,1506.0,subway
2018,0,0.269988697456,0.0364307355043,162.14577616,31.3785223961,2413.29375201,134.518149185,2008-05-11,2008-05-11 03:22:33-03:00,5.01523671489,3.22151759287,125.0,490.0,bus
2019,0,0.752692260551,0.00984660421538,199.032438316,108.641102652,91354.8216845,183.420024238,2008-05-23,2008-05-23 05:27:01-03:00,8.59114422099,6.37975236554,125.0,112978.0,bus
2020,0,9.97687693023,0.0176260425064,191.902134605,114.556607419,51907.1237309,312.661428407,2008-05-23,2008-05-23 06:52:04-03:00,1.43990812161,7.44220940424,125.0,118923.0,walk
2021,0,0.960029110637,0.0312313588821,132.716030565,70.0342958608,19781.7368502,6.02418123487,2008-05-24,2008-05-24 03:26:24-03:00,6.52738252047,5.06945286767,125.0,4236.0,bus
2022,0,1.94935840425,0.0547954355863,221.31268494,100.245114251,855.876976476,2.98943438373,2008-05-24,2008-05-24 04:37:02-03:00,1.67280173553,2.01828491419,125.0,546.0,walk
2023,0,1.82782079842,0.0598584386355,178.320674142,143.868209159,5657.55580189,6.25131120663,2008-05-30,2008-05-30 14:24:23-03:00,2.72533156939,2.59609895171,125.0,2391.0,bus
2024,0,0.800764606689,-0.00188680800742,106.107750097,75.0384719745,26780.6363764,10.9572274653,2008-05-30,2008-05-30 06:50:51-03:00,11.5869577061,6.19476502558,125.0,3008.0,subway
2025,0,1.52478336605,0.0733719788764,273.698383114,114.74909604,1941.75251517,29.513115028,2008-05-31,2008-05-31 13:17:29-03:00,11.3546484823,10.4197752828,125.0,251.0,subway
2026,0,0.451881251906,-0.00017388492242,206.375138944,138.178236649,4713.71126231,57.5779578512,2008-05-31,2008-05-31 13:06:34-03:00,1.45682265541,0.753684169846,125.0,2642.0,walk
2027,0,2.22675870099,-0.0371819661072,146.718244176,113.686471255,1900.65763536,5.51641725971,2008-06-05,2008-06-05 05:36:30-03:00,5.07602141888,4.00933105353,125.0,502.0,car
2028,0,0.738065544169,0.0266181461377,189.177136691,106.560551246,7994.94479109,37.1195636862,2008-06-07,2008-06-07 09:48:43-03:00,4.69459861821,4.33053877873,125.0,13130.0,bus
2029,0,1.56718778535,0.00979618629271,131.075790458,81.0879604298,3081.61913662,11.0110274723,2008-06-07,2008-06-07 10:01:25-03:00,1.44041843666,1.85181371919,125.0,11146.0,walk
2030,0,0.683615647621,0.0261251498445,113.141238677,65.9955313353,8653.92981757,126.249732354,2008-06-20,2008-06-20 00:44:12-03:00,4.97291014322,4.84702042219,125.0,86669.0,bus
2031,0,0.355681957871,0.000482577122013,185.799889936,151.472412305,794.978356054,1.26095840652,2008-06-20,2008-06-20 00:48:41-03:00,1.57733800804,0.63047920326,125.0,504.0,walk
2032,0,3.88018995722,-0.0511925204014,222.120936957,106.04302575,12212.1016085,18.5886758219,2008-06-21,2008-06-21 06:48:30-03:00,14.1359802424,8.19042278167,125.0,26451.0,subway
2033,0,0.624954619713,0.00117908119256,188.732667928,82.7076247087,21708.7258322,536.584150285,2008-06-21,2008-06-21 06:57:47-03:00,1.28678090217,1.34223903418,125.0,26328.0,walk
2034,0,2.93449309206,0.0211602452372,290.728921317,113.348867357,4120.5489843,28.7496883256,2008-06-22,2008-06-22 06:48:33-03:00,14.8062162515,7.40942680048,125.0,349.0,subway
2035,0,0.488838866985,0.00356257632348,246.452759443,79.6324640885,395.542974021,1.9859319665,2008-06-22,2008-06-22 06:54:24-03:00,1.30112820402,0.992965983252,125.0,304.0,walk
2036,0,0.295402811823,0.00119261265339,169.742994964,111.374557586,6844.13857178,14.5042630214,2008-08-20,2008-08-20 01:59:39-03:00,1.93357912044,2.52846433363,125.0,39182.0,bus
2037,0,0.102116011635,0.00307516372336,149.270990195,113.777890384,21245.0224286,65.8794163681,2008-08-20,2008-08-20 04:49:36-03:00,0.567450075586,0.585784765899,125.0,120820.0,walk
2038,0,0.513055343122,-0.00165875829285,117.976840672,65.8034944917,30563.173129,492.22359499,2008-08-23,2008-08-23 05:27:15-03:00,6.57499614934,5.26704463524,125.0,87202.0,bus
2039,0,0.277615854094,-0.00533924556033,182.018921907,96.9654181053,809.114146168,11.3623931866,2008-08-23,2008-08-23 05:40:42-03:00,1.07445588473,1.41977584951,125.0,660.0,walk
2040,0,0.442611827198,0.00144823664653,200.7786456,133.974832977,25971.8764167,130.830193614,2008-08-24,2008-08-24 05:49:59-03:00,5.05817143444,5.08621523352,125.0,11862.0,bus
2041,0,0.176515830138,-0.000115497212691,158.70835103,71.2612677027,16239.5818108,397.364536839,2008-08-24,2008-08-24 05:46:37-03:00,1.13893982363,0.806218759001,125.0,98679.0,walk
2042,0,0.349818777646,0.00236639699009,170.68517133,91.1986033497,30256.5933267,364.916655373,2008-08-27,2008-08-27 08:39:56-03:00,2.81785982686,3.78376604787,125.0,88497.0,bus
2043,0,0.370474535274,0.000871916729376,180.91607667,106.319850284,13414.9730058,235.04372598,2008-08-28,2008-08-28 05:20:13-03:00,3.231519104,5.10403003668,125.0,88037.0,bus
2044,0,0.188123320891,-0.00207498521924,142.417499932,122.884959915,1244.77501179,3.68654465821,2008-09-02,2008-09-02 00:36:43-03:00,1.42621192578,0.713224311698,125.0,855.0,walk
2045,0,0.218418632641,0.000667447733602,148.511942182,147.955838738,325679.313109,40.637955365,2008-09-03,2008-09-03 00:06:33-03:00,23.4175110498,8.02752409575,125.0,100367.0,car
2046,0,0.35436265381,0.000678175873701,246.327014224,146.367312611,239911.657903,161.31707392,2008-09-03,2008-09-03 21:01:36-03:00,27.9682446344,12.7936828126,125.0,8686.0,train
2047,0,0.842195636631,-0.0730157726282,161.617897837,64.7015101731,6138.94346624,80.1355686042,2008-09-06,2008-09-06 02:06:29-03:00,10.0495811022,7.58925235789,125.0,605.0,subway
2048,0,0.205758233449,-0.0183896126178,125.1132297,82.9327788975,6612.33969198,483.622570051,2008-09-06,2008-09-06 01:59:09-03:00,1.08508659231,1.03927957107,125.0,1335.0,walk
2049,0,0.480009548136,-0.00195654051205,170.097286592,102.36483185,13150.7941362,20.3522708369,2008-09-09,2008-09-09 06:31:19-03:00,3.94264950129,3.94550114262,125.0,3490.0,bus
2050,0,0.999490403976,-0.00265615232592,203.254405086,144.480428929,3107.15717689,31.2701949959,2008-09-09,2008-09-09 14:02:06-03:00,4.86993386572,6.24291494683,125.0,580.0,car
2051,0,0.136637333733,0.00306907635684,195.39340598,144.800291222,5205.46173868,72.3778752046,2008-09-09,2008-09-09 08:35:32-03:00,1.09253207899,0.674548845958,125.0,108559.0,walk
2052,0,0.393153196599,0.0035257823887,183.199143829,131.911496423,6866.46146702,142.213867643,2008-09-12,2008-09-12 01:31:22-03:00,3.89031153103,2.75993655895,125.0,107655.0,bus
2053,0,0.206853684361,-0.000747159373773,180.405697595,132.763343984,5597.9043007,177.662500704,2008-09-12,2008-09-12 01:47:54-03:00,1.0324633992,0.89771775528,125.0,106758.0,walk
2054,0,0.558978267717,0.00188154755943,164.611323705,109.311535996,4989.01642721,28.6759247567,2008-09-13,2008-09-13 10:22:32-03:00,5.34166440151,5.18487731686,125.0,12065.0,car
2055,0,0.499087014131,-0.00263852523547,186.521375091,107.61491682,3798.23178126,41.3474867912,2008-09-13,2008-09-13 09:39:22-03:00,10.4569630144,8.32314224786,125.0,17711.0,subway
2056,0,0.248520768775,-0.00483526135139,151.160775963,106.217705724,36970.6616004,1169.27897496,2008-09-13,2008-09-13 13:31:12-03:00,1.11608572698,1.09879106764,125.0,90581.0,walk
2057,0,0.330831341539,0.00180628839196,164.640732395,109.192891867,19866.0361516,55.6444028518,2008-09-16,2008-09-16 14:37:13-03:00,2.80742691796,3.37831888056,125.0,87047.0,bus
2058,0,0.635608030459,-0.0472443193398,168.329546568,108.887565697,5538.11983359,157.519530498,2008-09-16,2008-09-16 07:34:42-03:00,1.33008679497,4.19481523001,125.0,2565.0,walk
2059,0,0.839098889832,-0.0193571551394,204.053164726,127.08989282,1869.11449861,59.7776517548,2008-09-17,2008-09-17 04:22:50-03:00,3.18736188765,5.45528062385,125.0,460.0,subway
2060,0,0.50382807642,-0.00177019059473,186.94159413,109.079177945,4974.00760223,14.3146102425,2008-09-17,2008-09-17 03:30:10-03:00,1.72482903534,2.22739639058,125.0,3155.0,walk
2061,0,0.379247599127,0.000992996262341,158.709218553,91.379278299,27873.5635395,199.534993468,2008-09-20,2008-09-20 10:22:28-03:00,4.15977569133,4.02689926601,125.0,98772.0,bus
2062,0,0.425560995625,-0.0010745559392,273.34032045,121.134449299,6146.51585616,36.1016940264,2008-09-20,2008-09-20 14:21:10-03:00,11.3830020174,7.21945322634,125.0,535.0,subway
2063,0,0.206481416351,0.0023794671595,171.052725642,127.191886711,12245.2038943,368.393454718,2008-09-20,2008-09-20 13:24:50-03:00,0.873114115829,0.925693150397,125.0,91855.0,walk
2064,0,0.393631835326,-0.00142968580821,122.768372394,88.1408230151,7185.40099215,22.5022292163,2008-09-21,2008-09-21 06:14:56-03:00,4.00215464488,4.49180971791,125.0,1665.0,bus
2065,0,0.117050818264,0.00321272667801,143.798135721,97.1594118937,916.672279571,18.3074668338,2008-09-21,2008-09-21 06:53:44-03:00,0.913406537985,0.616201018051,125.0,86462.0,walk
2066,0,,,103.231039387,126.428548851,1025.62417418,23.0312419381,2008-09-25,2008-09-25 10:46:55-03:00,,,125.0,1340.0,walk
2067,0,,,95.065106595,120.783118823,19108.0748508,44.7800996779,2008-10-06,2008-10-06 12:56:45-03:00,,,125.0,96270.0,walk
2068,0,,,79.6293227387,87.6863126208,7610.32469053,122.840849174,2008-10-11,2008-10-11 10:14:58-03:00,,,125.0,86660.0,bus
2069,0,1.32321586876,0.0182683893103,109.624219251,57.7531066372,9099.65756817,3.45379557332,2008-04-22,2008-04-22 11:22:13-03:00,6.20918166139,3.7425469436,126.0,1856.0,bus
2070,0,1.86402120673,-0.0833372660302,267.069356912,53.0004148268,7779.09771754,8.55805008855,2008-04-22,2008-04-22 14:28:27-03:00,11.9863106308,5.61297762758,126.0,693.0,taxi
2071,0,1.83575750296,-0.00566758971983,148.848136212,104.596335944,359.911572524,6.63797801464,2008-04-22,2008-04-22 11:11:54-03:00,1.29451807931,3.30275273369,126.0,422.0,walk
2072,0,0.65577842686,0.011401406994,179.298014021,127.261096305,8256.16789108,41.3158982246,2008-04-26,2008-04-26 11:13:24-03:00,3.44066938398,3.33559945904,126.0,96955.0,bus
2073,0,0.49005806585,0.0124292645607,204.646655131,106.265489718,4251.60704359,42.7845090156,2008-04-26,2008-04-26 10:56:57-03:00,1.00195973834,0.707159235345,126.0,9433.0,walk
2074,0,0.999526674031,0.0194987398097,154.788020293,138.628060944,3695.12784668,3.19192459342,2008-04-27,2008-04-27 06:26:30-03:00,5.37449406681,3.31485650321,126.0,842.0,bus
2075,0,2.20378087643,0.0181373937117,155.90151324,79.3934769873,11184.385264,125.554526707,2008-04-27,2008-04-27 06:10:11-03:00,1.35819709753,2.35447895089,126.0,94690.0,walk
2076,0,1.29920997757,0.0847172094366,218.833527825,94.7384515097,224.241497014,5.72384935986,2008-05-01,2008-05-01 08:14:52-03:00,2.87011235131,2.03734317012,126.0,94.0,walk
2077,0,0.597674813569,-0.00497575722733,189.757362142,138.199845915,689.700204735,2.52248875943,2008-05-02,2008-05-02 08:10:37-03:00,1.72510507417,1.09804294253,126.0,419.0,walk
2078,0,0.722128499175,-0.00218656257476,218.448888825,72.6280244375,15308.4381362,145.088686444,2008-05-03,2008-05-03 08:11:46-03:00,10.7683643692,5.80251652786,126.0,87730.0,taxi
2079,0,3.4212648528,-0.161482165113,134.902866417,63.7518642126,6140.4561228,76.5856834668,2008-05-03,2008-05-03 06:22:27-03:00,6.56491378121,8.71911832846,126.0,2867.0,train
2080,0,0.480160276717,-0.019334434671,148.788148972,43.6841776263,7919.19917979,17.6252430922,2008-05-03,2008-05-03 07:10:18-03:00,11.9917564654,4.62926925766,126.0,686.0,walk
2081,0,0.367116650059,0.00312092417178,119.556869059,123.469888184,67742.3941275,45.8745105375,2008-05-10,2008-05-10 04:45:00-03:00,16.354143751,7.16234868506,126.0,3607.0,bus
2082,0,0.859272420475,0.00686403081776,195.387411285,148.401510213,22177.1144589,40.9997039023,2008-05-10,2008-05-10 06:16:50-03:00,12.8709603289,6.29587771022,126.0,1584.0,car
2083,0,3.75502992164,0.000387623820453,151.666352807,119.539800673,182146.747155,2395.77551153,2008-05-10,2008-05-10 06:13:19-03:00,3.24607381954,6.44968076462,126.0,105621.0,walk
2084,0,0.538799417526,0.00129499770503,186.140150107,71.6293621151,117815.062142,417.120636495,2008-05-11,2008-05-11 06:29:34-03:00,12.4202659367,7.7293471819,126.0,91443.0,bus
2085,0,0.664551820479,0.00219126243454,154.389104306,114.903463667,90299.8656815,1282.81379817,2008-05-11,2008-05-11 01:21:45-03:00,1.81298195073,2.56923348015,126.0,110544.0,walk
2086,0,0.254245285179,0.00647485625773,210.828786782,94.1904414264,2872.18888346,213.161190386,2008-05-16,2008-05-16 13:05:06-03:00,1.41984880596,0.734201550402,126.0,3466.0,walk
2087,0,1.00230840358,0.00866767075443,139.655342771,84.9550704429,20249.8596376,216.667724304,2008-05-17,2008-05-17 02:45:25-03:00,5.75063087262,3.95280290686,126.0,93278.0,bus
2088,0,0.810625994953,0.010126434718,184.531934287,113.543539698,7155.23507579,89.8910655467,2008-05-17,2008-05-17 02:52:37-03:00,1.90250751995,1.81270571407,126.0,7105.0,walk
2089,0,0.789755342682,-0.000545262885987,181.445748071,108.344182067,11860.860857,78.9367260896,2008-05-18,2008-05-18 06:07:59-03:00,5.43663970764,4.2064461049,126.0,29371.0,bus
2090,0,0.518683706901,-0.00483475042875,122.01499838,93.6685828515,19867.8714913,159.040627545,2008-05-18,2008-05-18 07:14:46-03:00,1.12674609313,1.09416095071,126.0,198827.0,walk
2091,0,0.540786149705,0.0101896770473,184.103599026,105.961596823,42903.7485108,300.667208813,2008-05-21,2008-05-21 09:40:38-03:00,5.67112783748,4.06422033619,126.0,274669.0,bus
2092,0,0.674559249647,0.00570036683412,160.785670461,112.081978484,31450.1198283,252.225429896,2008-05-21,2008-05-21 08:51:15-03:00,1.78669301367,1.52603244047,126.0,278598.0,walk
2093,0,0.8916334671,0.00231474469679,172.935096015,119.948079318,24226.7756565,136.93035846,2008-05-23,2008-05-23 07:03:32-03:00,4.5400274398,4.04189845344,126.0,363750.0,bus
2094,0,0.446212673341,-0.00368404922204,133.963703741,105.556046665,11225.0335448,168.062828484,2008-05-23,2008-05-23 06:35:59-03:00,1.50560520765,1.02113956531,126.0,19862.0,walk
2095,0,1.9928477619,0.00232536727887,222.022484004,113.010500998,22975.6818001,247.671647453,2008-05-28,2008-05-28 09:22:02-03:00,5.40650135698,5.87912697821,126.0,87574.0,bus
2096,0,0.59786665428,0.01095951995,119.922747396,45.6724939153,9611.71965905,26.5032589293,2008-05-28,2008-05-28 14:33:12-03:00,12.4523841276,4.42965130088,126.0,710.0,taxi
2097,0,0.554346648151,-0.000911805580406,150.539985535,116.296887088,21886.9377926,527.476188477,2008-05-28,2008-05-28 08:38:33-03:00,1.51154321335,1.553434296,126.0,22528.0,walk
2098,0,0.548762950111,0.0159310534828,109.782045155,124.714154654,231.519859087,6.16483137054,2008-05-29,2008-05-29 09:39:12-03:00,0.682029581365,1.42285827425,126.0,86724.0,walk
2099,0,0.766594136917,-0.015638179432,210.777971885,69.0431296595,5811.17467445,20.3801801022,2008-05-31,2008-05-31 13:14:58-03:00,8.80536234715,5.40934776885,126.0,702.0,car
2100,0,0.763250136497,0.011575574591,172.927517553,111.234182877,8622.98725996,78.4340296618,2008-05-31,2008-05-31 05:18:52-03:00,2.2415644927,2.86289242862,126.0,117464.0,walk
2101,0,1.51198774175,0.00245577124122,156.011643722,111.994279709,12616.4409151,43.6407273191,2008-06-01,2008-06-01 08:25:14-03:00,3.93980566372,4.13004443495,126.0,95020.0,bus
2102,0,0.532347008805,0.00358986491241,138.16556685,90.5937906324,4883.40503634,178.442352857,2008-06-01,2008-06-01 10:07:13-03:00,1.42054357108,1.35957466398,126.0,92167.0,walk
2103,0,0.795116379339,-0.00631009027405,151.053405237,52.7745050975,7767.06940771,152.067735141,2008-06-02,2008-06-02 05:20:54-03:00,4.3262128688,3.3983139828,126.0,15851.0,bus
2104,0,0.853599396554,-0.00499377487447,158.119232268,122.444924709,20500.5258213,116.790194067,2008-06-02,2008-06-02 07:30:08-03:00,1.64317300828,2.07364693493,126.0,145193.0,walk
2105,0,0.924204800354,-0.0491981575076,172.157853298,87.3999859086,2755.30021846,36.4269763006,2008-06-03,2008-06-03 08:08:27-03:00,4.27244736122,3.75094329678,126.0,807.0,bus
2106,0,0.886162314325,-0.0611186510509,182.99799063,124.347886226,290.535552322,9.95603965697,2008-06-03,2008-06-03 08:21:54-03:00,1.6118316377,1.76034928191,126.0,179.0,walk
2107,0,0.826962824707,0.0159206934529,172.521244334,103.541827142,19767.1889751,42.280287776,2008-06-05,2008-06-05 14:01:41-03:00,6.18550407229,4.45419424354,126.0,87179.0,bus
2108,0,0.750746720587,-0.0122452445208,175.636736944,106.926737166,18706.1947628,368.606717902,2008-06-05,2008-06-05 08:14:40-03:00,1.46047183201,1.50347765147,126.0,108420.0,walk
2109,0,0.5646535781,0.015297266382,178.558564462,110.797989438,771.127443079,6.06520960026,2008-06-06,2008-06-06 23:37:21-03:00,1.67698434416,1.19829091041,126.0,594.0,walk
2110,0,0.573394784347,0.00626139385862,132.204118162,71.8763059115,15129.6454911,3.22360293884,2008-06-07,2008-06-07 05:51:32-03:00,7.35986464474,3.23635747546,126.0,2171.0,bus
2111,0,,,135.50672132,116.019403636,2263.47071567,17.9981204263,2008-06-07,2008-06-07 10:05:48-03:00,,,126.0,1526.0,car
2112,0,,,97.3344483846,42.4744034185,509750.08456,2456.72421477,2008-06-07,2008-06-07 04:02:01-03:00,,,126.0,88985.0,train
