,t_user_id,parsed_date,bearing
1446,128.0,2008-11-15,192.283544052
1447,128.0,2008-11-16,182.534366197
1448,128.0,2008-11-17,190.775684722
1449,128.0,2008-11-18,217.900466672
1450,128.0,2008-11-19,209.942606973
1451,128.0,2008-11-20,152.33875879
1452,128.0,2008-11-21,146.438570611
1453,128.0,2008-11-22,176.045517779
1454,128.0,2008-11-23,165.844533189
1455,128.0,2008-11-24,203.507944656
1456,128.0,2008-11-25,177.357607366
1457,128.0,2008-11-26,210.819020245
1458,128.0,2008-11-27,192.244744125
1459,128.0,2008-11-28,185.581977939
1460,128.0,2008-11-29,163.829279639
1461,128.0,2008-11-30,183.038312252
1462,128.0,2008-12-01,171.253283237
1463,128.0,2008-12-02,191.811343872
1464,128.0,2008-12-03,194.999534735
1465,128.0,2008-12-04,213.433557576
1466,128.0,2008-12-05,187.495203627
1467,128.0,2008-12-06,201.040548891
1468,128.0,2008-12-07,200.154541029
1469,128.0,2008-12-08,247.586259645
1470,128.0,2008-12-09,222.918529753
1471,128.0,2008-12-10,178.883924931
1472,128.0,2008-12-11,171.630021148
1473,128.0,2008-12-12,182.63944262
1474,128.0,2008-12-13,187.711521574
1475,128.0,2008-12-14,184.292190141
1476,128.0,2008-12-15,197.612230366
1477,128.0,2008-12-16,176.836210083
1478,128.0,2008-12-17,178.370207131
1479,128.0,2008-12-18,196.583983123
1480,128.0,2008-12-19,212.066597738
1481,128.0,2008-12-21,175.588713243
1482,128.0,2008-12-22,191.589196615
1483,128.0,2008-12-23,187.033940434
1484,128.0,2008-12-24,177.880012805
1485,128.0,2008-12-25,159.768162124
1486,128.0,2008-12-26,174.113265597
1487,128.0,2008-12-27,183.859539317
1488,128.0,2008-12-29,218.828681275
1489,128.0,2008-12-30,189.535044214
1490,128.0,2008-12-31,170.509474209
1491,128.0,2009-01-01,175.918656387
1492,128.0,2009-01-02,188.328175265
1493,128.0,2009-01-03,192.05709268
1494,128.0,2009-01-04,189.642749464
1495,128.0,2009-01-05,182.153859504
1496,128.0,2009-01-06,210.044748961
1497,128.0,2009-01-07,172.5806561
1498,128.0,2009-01-08,201.630555327
1499,128.0,2009-01-09,184.727895068
1500,128.0,2009-01-12,190.186228629
1501,128.0,2009-01-13,200.166615159
1502,128.0,2009-01-14,179.251620036
1503,128.0,2009-01-15,169.426380442
1504,128.0,2009-01-16,193.209843739
1505,128.0,2009-01-17,171.973109443
1506,128.0,2009-01-18,179.127164012
1507,128.0,2009-01-19,171.023749916
1508,128.0,2009-01-20,119.579713536
1509,128.0,2009-01-28,167.829178159
1510,128.0,2009-02-01,180.469555772
1511,128.0,2009-02-02,169.779417306
1512,128.0,2009-02-04,232.688698869
1513,128.0,2009-02-05,180.845120385
1514,128.0,2009-02-06,183.68372195
1515,128.0,2009-02-08,177.194942079
1516,128.0,2009-02-09,225.605241877
1517,128.0,2009-02-10,247.114264429
1518,128.0,2009-02-11,177.239471043
1519,128.0,2009-02-12,194.847184721
1520,128.0,2009-02-13,179.257704629
1521,128.0,2009-02-14,191.505529995
1522,128.0,2009-02-16,188.186050903
1523,128.0,2009-02-17,216.716950797
1524,128.0,2009-02-18,209.315759107
1525,128.0,2009-02-19,222.298306656
1526,128.0,2009-02-20,175.17462671
1527,128.0,2009-02-21,194.969640526
1528,128.0,2009-02-22,141.851950307
1529,128.0,2009-02-23,193.847941535
1530,128.0,2009-02-27,172.166478937
1531,128.0,2009-02-28,197.608284827
1532,128.0,2009-03-01,225.641123939
1533,128.0,2009-03-02,140.202411065
1534,128.0,2009-03-03,182.431322079
1535,128.0,2009-03-04,170.421691615
1536,128.0,2009-03-05,198.314900204
1537,128.0,2009-03-07,183.576281398
1538,128.0,2009-03-09,183.836095282
1539,128.0,2009-03-10,209.7623664
1540,128.0,2009-03-11,162.270075144
1541,128.0,2009-03-12,215.800784397
1542,128.0,2009-03-13,221.659555089
1543,128.0,2009-03-14,215.002159921
1544,128.0,2009-03-15,164.590960308
1545,128.0,2009-03-16,194.228427367
1546,128.0,2009-03-17,203.011853802
1547,128.0,2009-03-18,171.006522947
1548,128.0,2009-03-19,211.531176748
1549,128.0,2009-03-20,190.764902368
1550,128.0,2009-03-21,179.206266876
1551,128.0,2009-03-22,176.045459431
1552,128.0,2009-03-23,208.644015099
1553,128.0,2009-03-24,190.212373247
1554,128.0,2009-03-26,176.815829322
1555,128.0,2009-03-27,157.044232199
1556,128.0,2009-03-28,176.708728489
1557,128.0,2009-03-29,175.240128532
1558,128.0,2009-03-30,188.09128394
1559,128.0,2009-03-31,188.096050764
1560,128.0,2009-04-01,192.770222894
1561,128.0,2009-04-02,191.562438299
1562,128.0,2009-04-03,186.327489245
1563,128.0,2009-04-04,180.946995993
1564,128.0,2009-04-06,192.517208367
1565,128.0,2009-04-07,251.687931239
1566,128.0,2009-04-08,168.842899076
1567,128.0,2009-04-09,239.002018736
1568,128.0,2009-04-10,174.34303099
1569,128.0,2009-04-11,188.707187516
1570,128.0,2009-04-12,213.977848012
1571,128.0,2009-04-13,229.094950038
1572,128.0,2009-04-14,222.71283743
1573,128.0,2009-04-15,217.604574241
1574,128.0,2009-04-16,194.77917158
1575,128.0,2009-04-17,176.543309066
1576,128.0,2009-04-18,200.488768206
1577,128.0,2009-04-19,201.17837042
1578,128.0,2009-04-20,184.478674602
1579,128.0,2009-04-21,224.769056544
1580,128.0,2009-04-22,189.065305397
1581,128.0,2009-04-23,199.415119688
1582,128.0,2009-04-24,204.535135367
1583,128.0,2009-04-27,214.505336351
1584,128.0,2009-04-28,222.557204584
1585,128.0,2009-04-29,157.628088356
1586,128.0,2009-04-30,192.092419747
1587,128.0,2009-05-01,195.396779101
1588,128.0,2009-05-02,184.728903518
1589,128.0,2009-05-03,187.606567013
1590,128.0,2009-05-04,205.612306228
1591,128.0,2009-05-05,212.443266107
1592,128.0,2009-05-06,190.440994855
1593,128.0,2009-05-07,203.253610049
1594,128.0,2009-05-08,103.344057526
1595,128.0,2009-05-09,197.959586671
1596,128.0,2009-05-10,157.764746633
1597,128.0,2009-05-11,222.368119311
1598,128.0,2009-05-12,202.266571875
1599,128.0,2009-05-13,210.816359531
1600,128.0,2009-05-14,214.271313322
1601,128.0,2009-05-15,188.5102467
1602,128.0,2009-05-17,184.001028254
1603,128.0,2009-05-18,214.989801568
1604,128.0,2009-05-19,221.100842032
1605,128.0,2009-05-20,182.519784076
1606,128.0,2009-05-21,219.83499962
1607,128.0,2009-05-22,188.658839179
1608,128.0,2009-05-24,237.693413869
1609,128.0,2009-05-25,190.943323585
1610,128.0,2009-05-26,196.748366405
1611,128.0,2009-05-27,184.493389897
1612,128.0,2009-05-29,172.629419337
1613,128.0,2009-05-31,240.739918514
1614,128.0,2009-06-01,189.570283184
1615,128.0,2009-06-02,209.566806886
1616,128.0,2009-06-03,188.182495106
1617,128.0,2009-06-04,216.268593576
1618,128.0,2009-06-05,174.706663045
1619,128.0,2009-06-06,175.406630268
1620,128.0,2009-06-07,196.031992332
1621,129.0,2008-06-27,165.406847176
1622,138.0,2007-05-25,233.645436269
1623,138.0,2007-05-26,221.398503909
1624,138.0,2007-06-12,213.844706347
1625,138.0,2007-06-21,221.544528575
1626,138.0,2007-06-27,190.130198835
1627,139.0,2007-09-03,201.457256706
1628,139.0,2007-09-04,200.039009721
1629,139.0,2007-09-05,91.5301660972
1630,139.0,2007-10-04,84.4031584003
1631,141.0,2011-08-29,165.34041576
1632,141.0,2011-08-30,183.782554883
1633,141.0,2011-08-31,191.231310519
1634,141.0,2011-09-02,149.656836125
1635,141.0,2011-09-03,162.933893578
1636,141.0,2011-09-05,195.000850412
1637,141.0,2011-09-09,137.807951639
1638,141.0,2011-09-10,153.936419857
1639,141.0,2011-09-11,181.462582962
1640,141.0,2011-09-17,166.601938193
1641,141.0,2011-09-18,167.394552808
1642,141.0,2011-09-19,187.553938666
1643,141.0,2011-09-23,141.979320546
1644,141.0,2011-09-24,156.891210863
1645,141.0,2011-09-25,166.228885906
1646,141.0,2011-09-26,182.889078369
1647,141.0,2011-09-29,153.41456421
1648,141.0,2011-10-08,168.146699102
1649,141.0,2011-10-09,168.199731755
1650,141.0,2011-10-10,170.052345246
1651,141.0,2011-10-11,157.822960528
1652,141.0,2011-10-12,145.560341875
1653,141.0,2011-10-13,176.846856609
1654,141.0,2011-10-14,187.456568156
1655,141.0,2011-10-22,133.82014602
1656,141.0,2011-10-23,172.653784999
1657,144.0,2008-05-01,97.3439438373
1658,144.0,2008-05-02,225.248623507
1659,144.0,2008-05-03,163.860253145
1660,144.0,2008-05-10,186.478021813
1661,144.0,2008-05-11,183.749797456
1662,144.0,2008-05-17,231.251285633
1663,144.0,2008-05-18,175.071546713
1664,144.0,2008-05-20,181.330308788
1665,153.0,2007-07-25,233.129965186
1666,153.0,2007-07-26,199.163914163
1667,153.0,2007-07-28,180.586056792
1668,153.0,2008-05-01,172.913358126
1669,153.0,2008-05-02,155.901601914
1670,153.0,2008-05-04,180.733527942
1671,153.0,2008-05-05,183.614893899
1672,153.0,2008-05-06,176.946641502
1673,153.0,2008-05-09,115.046991668
1674,153.0,2008-05-10,181.589697657
1675,153.0,2008-05-11,166.913772739
1676,153.0,2008-05-12,200.262277484
1677,153.0,2008-05-13,157.442793773
1678,153.0,2008-05-14,185.434015762
1679,153.0,2008-05-15,169.389910284
1680,153.0,2008-05-16,180.518704012
1681,153.0,2008-05-17,199.684632463
1682,153.0,2008-05-19,181.093400149
1683,153.0,2008-05-20,158.966193547
1684,153.0,2008-05-21,187.093538978
1685,153.0,2008-05-22,176.333919608
1686,153.0,2008-05-23,192.49473727
1687,153.0,2008-05-24,136.037968162
1688,153.0,2008-05-26,173.372040915
1689,153.0,2008-05-27,178.769061764
1690,153.0,2008-05-28,168.935983248
1691,153.0,2008-05-29,174.175864113
1692,153.0,2008-05-30,176.091038271
1693,153.0,2008-06-01,184.225135059
1694,153.0,2008-06-02,174.817774384
1695,153.0,2008-06-03,171.248295734
1696,153.0,2008-06-04,165.321488171
1697,153.0,2008-06-05,167.034341115
1698,153.0,2008-06-06,162.559212096
1699,153.0,2008-06-07,165.033447682
1700,153.0,2008-06-08,148.171516177
1701,153.0,2008-06-10,163.868579029
1702,153.0,2008-06-11,173.89177641
1703,153.0,2008-06-12,182.654693788
1704,153.0,2008-06-13,156.724668071
1705,153.0,2008-06-14,167.339024429
1706,153.0,2008-06-15,161.665642855
1707,153.0,2008-06-16,163.969036249
1708,153.0,2008-06-17,189.587300412
1709,153.0,2008-06-18,240.404742881
1710,153.0,2008-06-19,174.178740878
1711,153.0,2008-06-20,174.76338206
1712,153.0,2008-06-22,177.49887045
1713,153.0,2008-06-23,191.586722252
1714,153.0,2008-06-24,149.195575783
1715,153.0,2008-06-25,167.299227302
1716,153.0,2008-06-26,181.629505908
1717,153.0,2008-06-27,159.365752445
1718,153.0,2008-06-28,181.77315015
1719,153.0,2008-06-30,160.157104899
1720,153.0,2008-07-01,161.238591735
1721,153.0,2008-07-02,180.557671019
1722,153.0,2008-07-03,177.162176917
1723,153.0,2008-07-04,145.753701246
1724,153.0,2008-07-05,173.898173609
1725,153.0,2008-07-07,177.787072811
1726,153.0,2008-07-08,176.134335148
1727,153.0,2008-07-09,187.952855166
1728,153.0,2008-07-10,158.645663015
1729,153.0,2008-07-12,174.002838538
1730,153.0,2008-07-13,198.651944727
1731,153.0,2008-07-14,179.550955219
1732,153.0,2008-07-15,157.681233936
1733,153.0,2008-07-16,183.176734731
1734,153.0,2008-07-17,179.215772297
1735,153.0,2008-07-18,246.724547108
1736,153.0,2008-07-19,171.510660101
1737,153.0,2008-07-20,224.503730736
1738,153.0,2008-07-21,180.335471144
1739,153.0,2008-07-22,166.524701934
1740,153.0,2008-07-23,166.378441822
1741,153.0,2008-07-24,167.836951323
1742,153.0,2008-07-25,168.000601479
1743,153.0,2008-07-28,192.847107357
1744,153.0,2008-07-29,162.420832977
1745,153.0,2008-08-01,196.175722488
1746,153.0,2008-08-02,183.262053232
1747,153.0,2008-08-04,170.884357573
1748,153.0,2008-08-05,165.60149797
1749,153.0,2008-08-07,177.471709235
1750,153.0,2008-08-08,185.126975605
1751,153.0,2008-08-11,176.107502275
1752,153.0,2008-08-12,168.990065623
1753,153.0,2008-08-14,179.692007792
1754,153.0,2008-08-15,169.33296037
1755,153.0,2008-08-17,170.695125235
1756,153.0,2008-08-18,179.892421078
1757,153.0,2008-08-19,170.01163612
1758,153.0,2008-08-20,157.918223917
1759,153.0,2008-08-21,188.242687569
1760,153.0,2008-08-22,188.430183471
1761,153.0,2008-08-23,155.354618703
1762,153.0,2008-08-24,181.628982194
1763,153.0,2008-08-25,184.924881844
1764,153.0,2008-08-26,158.779678346
1765,153.0,2008-08-27,166.928052752
1766,153.0,2008-08-28,177.585794569
1767,153.0,2008-08-29,190.84532037
1768,153.0,2008-08-31,210.617867623
1769,153.0,2008-09-01,159.84302455
1770,153.0,2008-09-02,175.914325278
1771,153.0,2008-09-03,170.074958923
1772,153.0,2008-09-20,198.716168119
1773,153.0,2008-09-22,178.488798663
1774,153.0,2008-09-25,175.651416866
1775,153.0,2008-09-26,157.644460435
1776,153.0,2008-09-27,197.229453786
1777,153.0,2008-09-29,188.268413089
1778,153.0,2008-09-30,169.47177753
1779,153.0,2008-10-01,173.725665348
1780,153.0,2008-10-02,178.357381427
1781,153.0,2008-10-03,192.940718671
1782,153.0,2008-10-04,186.466922311
1783,153.0,2008-10-05,170.329052342
1784,153.0,2008-10-06,198.584684342
1785,153.0,2008-10-11,152.530270352
1786,153.0,2008-10-12,220.983486228
1787,153.0,2008-10-18,181.062966492
1788,153.0,2008-10-20,134.737494971
1789,153.0,2008-10-21,130.251166986
1790,153.0,2008-10-24,147.991687956
1791,153.0,2008-10-25,139.430894115
1792,153.0,2008-10-28,127.620709384
1793,153.0,2008-11-02,232.752816254
1794,153.0,2008-11-03,219.110384221
1795,153.0,2008-11-18,179.693497156
1796,153.0,2008-11-20,185.48265212
1797,153.0,2008-11-24,187.590767482
1798,153.0,2008-11-25,116.373663062
1799,153.0,2008-11-26,167.983336942
1800,153.0,2008-11-27,163.7933625
1801,153.0,2008-11-28,178.344060887
1802,153.0,2008-11-29,198.773952744
1803,153.0,2008-12-04,211.331772995
1804,153.0,2008-12-06,241.55316283
1805,153.0,2009-02-14,185.49198387
1806,153.0,2009-02-15,190.944658175
1807,153.0,2009-03-07,183.677982974
1808,153.0,2009-03-08,173.900577349
1809,153.0,2009-03-21,178.867122563
1810,153.0,2009-03-22,159.189272047
1811,153.0,2009-03-28,211.279925857
1812,153.0,2009-04-04,177.351790834
1813,153.0,2009-04-05,210.959405006
1814,153.0,2009-04-06,166.24529714
1815,153.0,2009-05-23,145.797098378
1816,153.0,2009-05-24,185.278524216
1817,153.0,2009-05-28,176.522077422
1818,153.0,2009-06-06,189.698298108
1819,153.0,2009-06-07,157.724387748
1820,153.0,2009-06-13,174.698367729
1821,153.0,2009-06-14,183.058004237
1822,153.0,2009-06-20,199.244505663
1823,153.0,2009-06-21,162.996211108
1824,153.0,2009-06-27,208.365245464
1825,153.0,2009-06-28,236.26348977
1826,153.0,2009-07-07,145.75150621
1827,153.0,2009-07-11,158.271102638
1828,153.0,2009-07-12,170.94239415
1829,153.0,2009-07-14,186.552881249
1830,153.0,2009-07-27,155.461949171
1831,153.0,2009-07-29,120.245704008
1832,153.0,2009-08-19,191.213926645
1833,153.0,2009-08-20,170.430366023
1834,153.0,2009-08-21,171.435906877
1835,153.0,2009-08-22,179.468860168
1836,153.0,2009-08-23,161.549878176
1837,153.0,2009-08-27,166.834544761
1838,153.0,2009-08-28,158.477178481
1839,153.0,2009-08-29,216.709024997
1840,153.0,2009-08-30,226.321539958
1841,153.0,2009-09-02,171.855951913
1842,153.0,2009-09-05,199.7220406
1843,153.0,2009-09-06,181.831671798
1844,153.0,2009-09-07,173.958849149
1845,153.0,2009-09-08,170.946617745
1846,153.0,2009-09-09,167.6398662
1847,153.0,2009-09-10,177.701520712
1848,153.0,2009-09-11,175.6805564
1849,153.0,2009-09-12,156.302382243
1850,153.0,2009-09-13,209.078434576
1851,153.0,2009-09-14,188.518292056
1852,153.0,2009-09-15,151.154558531
1853,153.0,2010-06-16,165.939295286
1854,153.0,2010-06-17,140.809426905
1855,153.0,2010-06-18,184.760230984
1856,153.0,2010-06-20,155.507403657
1857,153.0,2010-06-21,195.914036497
1858,153.0,2010-06-22,137.898401627
1859,153.0,2010-06-24,156.253771911
1860,153.0,2010-06-29,128.214679259
1861,153.0,2010-06-30,162.405156256
1862,153.0,2010-07-01,177.225720196
1863,153.0,2010-07-05,148.609963194
1864,153.0,2010-07-06,169.296787072
1865,153.0,2010-07-07,162.946894062
1866,153.0,2010-07-13,162.230293308
1867,153.0,2010-07-14,208.416846621
1868,153.0,2010-11-14,181.746086075
1869,153.0,2010-11-16,174.750209496
1870,153.0,2010-11-23,135.015574307
1871,153.0,2010-12-02,189.813746673
1872,153.0,2010-12-03,174.420103689
1873,153.0,2010-12-05,147.516895029
1874,153.0,2010-12-06,172.661203051
1875,153.0,2010-12-07,177.86518845
1876,153.0,2010-12-09,132.055587304
1877,153.0,2010-12-15,168.781331644
1878,153.0,2010-12-16,137.023099284
1879,153.0,2010-12-20,162.504492116
1880,153.0,2010-12-21,178.825645069
1881,154.0,2007-05-01,207.530756655
1882,154.0,2007-05-02,187.637977181
1883,154.0,2007-05-03,87.344326573
1884,154.0,2007-05-05,156.746311195
1885,154.0,2007-05-07,155.537568105
1886,154.0,2007-05-08,83.9531785849
1887,154.0,2007-05-09,173.030337803
1888,154.0,2007-05-10,225.839758223
1889,154.0,2007-05-11,98.2794140237
1890,154.0,2007-05-12,178.793215402
1891,154.0,2007-05-13,94.5682192386
1892,154.0,2007-05-14,175.71563603
1893,154.0,2007-05-15,169.927714214
1894,154.0,2007-05-16,106.548991198
1895,154.0,2007-05-17,231.290925065
1896,161.0,2007-04-13,208.330076163
1897,161.0,2007-04-14,131.773636908
1898,161.0,2007-04-16,231.46648398
1899,161.0,2007-04-17,212.470086639
1900,161.0,2007-04-19,120.371260744
1901,161.0,2007-04-20,160.017292902
1902,161.0,2007-04-24,217.433668031
1903,161.0,2007-04-25,256.91970264
1904,161.0,2007-04-27,212.903909078
1905,163.0,2007-05-20,183.945256443
1906,163.0,2007-06-13,200.268963175
1907,163.0,2007-06-14,125.766810226
1908,163.0,2007-06-16,126.167417107
1909,163.0,2007-06-17,99.8786884961
1910,163.0,2007-06-19,194.439252472
1911,163.0,2007-07-11,224.310260315
1912,163.0,2007-07-13,128.449132846
1913,163.0,2007-07-15,168.923495328
1914,163.0,2007-10-19,123.666326726
1915,163.0,2007-10-29,267.19415001
1916,163.0,2007-11-23,230.067283704
1917,163.0,2007-11-25,161.069954936
1918,163.0,2007-11-28,243.421186345
1919,163.0,2007-12-01,234.01552151
1920,163.0,2008-04-05,219.914597978
1921,163.0,2008-04-07,227.194591636
1922,163.0,2008-04-26,295.218685273
1923,163.0,2008-04-28,147.898740269
1924,163.0,2008-04-29,175.16086922
1925,163.0,2008-04-30,186.662166275
1926,163.0,2008-05-01,176.336353761
1927,163.0,2008-05-02,168.402021988
1928,163.0,2008-05-04,151.246734231
1929,163.0,2008-05-05,129.438145569
1930,163.0,2008-05-06,180.582404364
1931,163.0,2008-05-07,211.389465699
1932,163.0,2008-05-08,186.502725801
1933,163.0,2008-05-09,156.516558877
1934,163.0,2008-05-10,187.985629274
1935,163.0,2008-05-11,221.812850983
1936,163.0,2008-05-12,204.080065256
1937,163.0,2008-05-15,157.05052876
1938,163.0,2008-05-16,181.027060374
1939,163.0,2008-05-17,187.525940324
1940,163.0,2008-05-18,197.520563833
1941,163.0,2008-06-07,184.079282221
1942,163.0,2008-06-08,196.105116318
1943,163.0,2008-06-13,74.0348421263
1944,163.0,2008-06-14,132.490085476
1945,163.0,2008-06-15,197.491991348
1946,163.0,2008-06-19,175.820378876
1947,163.0,2008-06-20,169.634859484
1948,163.0,2008-06-22,206.897564373
1949,163.0,2008-06-27,164.325984857
1950,163.0,2008-06-28,181.892377121
1951,163.0,2008-06-30,198.844175698
1952,163.0,2008-07-04,155.886960773
1953,163.0,2008-07-05,175.006503959
1954,163.0,2008-07-06,205.159981621
1955,163.0,2008-07-07,211.896278919
1956,163.0,2008-07-09,251.175531513
1957,163.0,2008-07-19,146.27529988
1958,163.0,2008-07-20,188.158470138
1959,163.0,2009-04-07,150.520528117
1960,163.0,2009-04-08,162.442888786
1961,163.0,2009-04-10,199.080036487
1962,163.0,2009-04-11,155.76664468
1963,163.0,2009-04-12,193.281651812
1964,163.0,2009-04-13,146.119965932
1965,163.0,2009-07-29,163.491626006
1966,163.0,2009-08-28,145.892074966
1967,163.0,2009-08-29,216.504595976
1968,163.0,2009-08-30,226.248069812
1969,163.0,2009-12-24,182.313692084
1970,167.0,2008-03-28,190.158195432
1971,167.0,2008-04-22,175.180570792
1972,167.0,2008-04-26,167.225153009
1973,167.0,2008-04-27,188.851781643
1974,167.0,2008-04-28,174.949494945
1975,167.0,2008-04-29,144.286284112
1976,167.0,2008-04-30,111.167630077
1977,167.0,2008-05-01,187.201894206
1978,167.0,2008-05-02,178.167295446
1979,167.0,2008-05-03,219.578892405
1980,167.0,2008-05-04,175.327943344
1981,167.0,2008-05-05,192.119431383
1982,167.0,2008-05-06,201.940112216
1983,167.0,2008-05-08,160.885992195
1984,167.0,2008-05-09,184.669833502
1985,167.0,2008-05-10,162.688538794
1986,167.0,2008-05-11,170.15633888
1987,167.0,2008-05-12,184.107063301
1988,167.0,2008-05-13,196.664140431
1989,167.0,2008-05-14,239.251986227
1990,167.0,2008-05-15,178.762151967
1991,167.0,2008-05-16,203.939434998
1992,167.0,2008-05-17,167.405876533
1993,167.0,2008-05-18,199.572178332
1994,167.0,2008-05-19,167.413736304
1995,167.0,2008-05-20,112.54621507
1996,167.0,2008-05-21,184.929932382
1997,167.0,2008-05-22,174.551544645
1998,167.0,2008-05-23,159.588236617
1999,167.0,2008-05-28,280.434831506
2000,167.0,2008-05-30,176.628945007
2001,167.0,2008-05-31,172.820822177
2002,167.0,2008-06-01,181.467363606
2003,167.0,2008-06-02,227.862044398
2004,167.0,2008-06-03,165.023248181
2005,167.0,2008-06-04,86.705167104
2006,167.0,2008-06-05,212.549858957
2007,167.0,2008-06-06,144.405879856
2008,167.0,2008-06-07,137.031909744
2009,167.0,2008-06-08,174.255354699
2010,167.0,2008-06-09,234.972467902
2011,167.0,2008-06-12,170.677720017
2012,167.0,2008-06-14,215.022480811
2013,167.0,2008-06-15,203.417584178
2014,167.0,2008-06-17,179.360446444
2015,167.0,2008-06-19,111.543534248
2016,167.0,2008-06-20,184.118694886
2017,167.0,2008-06-22,126.652891991
2018,167.0,2008-06-25,185.540065848
2019,167.0,2008-06-27,165.415107288
2020,167.0,2008-06-28,163.336510207
2021,167.0,2008-06-29,197.706849038
2022,167.0,2008-07-01,153.281401913
2023,167.0,2008-07-06,174.711166328
2024,167.0,2008-07-15,199.246716327
2025,167.0,2008-07-16,195.550255908
2026,167.0,2008-07-17,205.914991956
2027,167.0,2008-07-18,106.295576022
2028,167.0,2008-07-19,210.825860574
2029,167.0,2008-07-21,182.970352188
2030,167.0,2008-07-25,221.543949462
2031,167.0,2008-07-28,157.398563977
2032,167.0,2008-07-29,186.34405822
2033,167.0,2008-07-31,177.457214071
2034,167.0,2008-08-02,175.14260524
2035,167.0,2008-08-03,170.283047637
2036,167.0,2008-08-05,136.494080262
2037,167.0,2008-08-06,181.267892088
2038,167.0,2008-08-07,142.588457435
2039,167.0,2008-08-08,148.218187557
2040,167.0,2008-08-09,153.130677161
2041,167.0,2008-08-10,186.587879855
2042,167.0,2008-08-11,211.036022551
2043,167.0,2008-08-12,183.255538149
2044,167.0,2008-08-13,126.474756119
2045,167.0,2008-08-14,168.808164217
2046,167.0,2008-08-15,126.949662605
2047,167.0,2008-08-16,167.688413302
2048,167.0,2008-08-19,177.664062851
2049,167.0,2008-08-20,169.109419617
2050,167.0,2008-08-22,166.411827851
2051,167.0,2008-08-23,164.856923874
2052,167.0,2008-08-25,158.351858755
2053,167.0,2008-08-29,191.475664994
2054,167.0,2008-08-31,164.442926154
2055,167.0,2008-09-04,182.229727796
2056,167.0,2008-09-09,170.56698899
2057,167.0,2008-09-10,213.020485049
2058,167.0,2008-09-12,185.113582962
2059,167.0,2008-09-13,148.481506209
2060,167.0,2008-09-15,173.752786437
2061,167.0,2008-09-16,156.871296286
2062,167.0,2008-09-18,149.25564383
2063,167.0,2008-09-19,231.470025505
2064,167.0,2008-09-23,244.808599878
2065,167.0,2008-09-29,173.959195712
2066,167.0,2008-09-30,176.980593476
2067,167.0,2008-10-01,156.453149842
2068,167.0,2008-10-02,179.016383734
2069,167.0,2008-10-11,147.183898733
2070,167.0,2008-10-12,187.743119623
2071,167.0,2008-10-13,152.847093311
2072,167.0,2008-10-15,181.186935086
2073,167.0,2008-10-20,139.607118939
2074,167.0,2008-11-22,268.932461676
2075,167.0,2008-11-24,129.93344326
2076,167.0,2008-11-26,164.773917454
2077,167.0,2008-11-27,195.986651908
2078,167.0,2008-11-29,150.621119982
2079,167.0,2008-12-01,197.615200183
2080,167.0,2008-12-04,161.858343686
2081,167.0,2008-12-08,154.651638875
2082,167.0,2008-12-10,140.721255291
2083,167.0,2008-12-11,255.783270567
2084,167.0,2008-12-13,172.643192304
2085,170.0,2008-04-28,244.433957815
2086,170.0,2008-04-29,188.486200781
2087,170.0,2008-05-12,199.541643155
2088,170.0,2008-05-14,180.471270972
2089,170.0,2008-05-21,212.749050786
2090,174.0,2008-03-30,132.071126187
2091,174.0,2008-04-02,209.884998136
2092,179.0,2008-08-20,244.94509641
2093,179.0,2008-08-21,183.181835815
2094,179.0,2008-08-22,173.343498542
2095,179.0,2008-08-23,220.841381553
2096,179.0,2008-08-24,212.774537443
2097,179.0,2008-08-27,238.425189243
2098,179.0,2008-08-28,203.364893111
2099,179.0,2008-08-30,163.241123908
2100,179.0,2008-08-31,185.808558891
2101,179.0,2008-09-04,202.941232314
2102,179.0,2008-09-05,206.739387359
2103,179.0,2008-09-06,203.308427786
2104,179.0,2008-09-07,168.846942856
2105,179.0,2008-09-08,208.932245032
2106,179.0,2008-09-09,200.685845587
2107,179.0,2008-09-10,128.081867435
2108,179.0,2008-09-12,180.21423416
2109,179.0,2008-09-13,186.231610733
2110,179.0,2008-09-14,182.471868764
2111,179.0,2008-09-15,178.824846537
2112,179.0,2008-10-01,178.128256496
2113,179.0,2008-10-02,179.008215615
2114,179.0,2008-10-03,157.694575367
2115,179.0,2008-10-12,118.458329978
2116,179.0,2008-10-14,116.8683758
2117,179.0,2008-10-15,84.4524781174
2118,179.0,2008-10-19,105.063864566
2119,179.0,2008-10-21,90.6068969533
2120,179.0,2008-10-26,161.48755986
2121,179.0,2008-10-27,205.868605205
2122,179.0,2008-11-01,195.366958001
2123,179.0,2008-11-06,180.651426577
2124,179.0,2008-11-07,223.965389053
2125,179.0,2008-11-09,238.398112287
2126,179.0,2008-11-15,180.192555723
2127,179.0,2008-11-16,238.290224695
2128,179.0,2008-11-17,209.002102415
2129,179.0,2008-11-29,158.903357022
